timestep, timestamp, temperature_gpu, type, power_draw_mW, power_limit_mW, g_clock_freq_mhz, mem_clock_freq_mhz, sm_clock_freq_mhz
33, 1644368983384128656,38, shm_nested, 109069, 350000,1695,9501,1695
34, 1644368983386402454,38, shm_nested, 109069, 350000,1695,9501,1695
35, 1644368983388794830,38, shm_nested, 109069, 350000,1695,9501,1695
36, 1644368983391891910,38, shm_nested, 109069, 350000,1695,9501,1695
37, 1644368983395977476,38, shm_nested, 109069, 350000,1695,9501,1695
38, 1644368983399931103,38, shm_nested, 109069, 350000,1695,9501,1695
39, 1644368983402279382,38, shm_nested, 109069, 350000,1695,9501,1695
40, 1644368983404574302,38, shm_nested, 109069, 350000,1695,9501,1695
41, 1644368983406860367,38, shm_nested, 109069, 350000,1695,9501,1695
42, 1644368983409126562,38, shm_nested, 109069, 350000,1695,9501,1695
43, 1644368983411398746,38, shm_nested, 109069, 350000,1695,9501,1695
44, 1644368983415299812,38, shm_nested, 109069, 350000,1695,9501,1695
45, 1644368983419418858,38, shm_nested, 109069, 350000,1695,9501,1695
46, 1644368983423172666,38, shm_nested, 109069, 350000,1695,9501,1695
47, 1644368983425466553,38, shm_nested, 109069, 350000,1695,9501,1695
48, 1644368983427752554,38, shm_nested, 109069, 350000,1695,9501,1695
49, 1644368983430037748,38, shm_nested, 109069, 350000,1695,9501,1695
50, 1644368983432332768,38, shm_nested, 109069, 350000,1695,9501,1695
51, 1644368983436243396,38, shm_nested, 109069, 350000,1695,9501,1695
52, 1644368983440455675,38, shm_nested, 109069, 350000,1695,9501,1695
53, 1644368983443999708,38, shm_nested, 109069, 350000,1695,9501,1695
54, 1644368983446271982,38, shm_nested, 109069, 350000,1695,9501,1695
55, 1644368983448588132,38, shm_nested, 109069, 350000,1695,9501,1695
56, 1644368983451185827,38, shm_nested, 109069, 350000,1695,9501,1695
57, 1644368983453916925,38, shm_nested, 109802, 350000,1695,9501,1695
58, 1644368983457985728,38, shm_nested, 109802, 350000,1695,9501,1695
59, 1644368983462449556,38, shm_nested, 109802, 350000,1695,9501,1695
60, 1644368983465860446,38, shm_nested, 109802, 350000,1695,9501,1695
61, 1644368983468148956,38, shm_nested, 109802, 350000,1695,9501,1695
62, 1644368983470429414,38, shm_nested, 109802, 350000,1695,9501,1695
63, 1644368983472707019,38, shm_nested, 109802, 350000,1695,9501,1695
64, 1644368983474975412,38, shm_nested, 109802, 350000,1695,9501,1695
65, 1644368983478557644,38, shm_nested, 109802, 350000,1695,9501,1695
66, 1644368983482805808,38, shm_nested, 109802, 350000,1695,9501,1695
67, 1644368983486534911,38, shm_nested, 109802, 350000,1695,9501,1695
68, 1644368983488828467,38, shm_nested, 109802, 350000,1695,9501,1695
69, 1644368983491112924,38, shm_nested, 109802, 350000,1695,9501,1695
70, 1644368983493418058,38, shm_nested, 109802, 350000,1695,9501,1695
71, 1644368983495705039,38, shm_nested, 109802, 350000,1695,9501,1695
72, 1644368983498658070,38, shm_nested, 109802, 350000,1695,9501,1695
73, 1644368983502833535,38, shm_nested, 109802, 350000,1695,9501,1695
74, 1644368983506851317,38, shm_nested, 109802, 350000,1695,9501,1695
75, 1644368983509265934,38, shm_nested, 109802, 350000,1695,9501,1695
76, 1644368983511544557,38, shm_nested, 109802, 350000,1695,9501,1695
77, 1644368983513816962,38, shm_nested, 109802, 350000,1695,9501,1695
78, 1644368983516117196,38, shm_nested, 109802, 350000,1695,9501,1695
79, 1644368983518403250,38, shm_nested, 109802, 350000,1695,9501,1695
80, 1644368983522169170,38, shm_nested, 109802, 350000,1695,9501,1695
81, 1644368983526273565,38, shm_nested, 109802, 350000,1695,9501,1695
82, 1644368983530328757,38, shm_nested, 109802, 350000,1695,9501,1695
83, 1644368983532625112,38, shm_nested, 109802, 350000,1695,9501,1695
84, 1644368983534909906,38, shm_nested, 109802, 350000,1695,9501,1695
85, 1644368983537185913,38, shm_nested, 109802, 350000,1695,9501,1695
86, 1644368983539478914,38, shm_nested, 109802, 350000,1695,9501,1695
87, 1644368983543195013,38, shm_nested, 109802, 350000,1695,9501,1695
88, 1644368983547421101,38, shm_nested, 109802, 350000,1695,9501,1695
89, 1644368983550758366,38, shm_nested, 109802, 350000,1695,9501,1695
90, 1644368983553054334,38, shm_nested, 109802, 350000,1695,9501,1695
91, 1644368983555348386,38, shm_nested, 109802, 350000,1695,9501,1695
92, 1644368983557800512,38, shm_nested, 109802, 350000,1695,9501,1695
93, 1644368983560281649,38, shm_nested, 109802, 350000,1695,9501,1695
94, 1644368983563488313,38, shm_nested, 110501, 350000,1695,9501,1695
95, 1644368983568207131,38, shm_nested, 110501, 350000,1695,9501,1695
96, 1644368983572443688,38, shm_nested, 110501, 350000,1695,9501,1695
97, 1644368983574825735,38, shm_nested, 110501, 350000,1695,9501,1695
98, 1644368983577099894,38, shm_nested, 110501, 350000,1695,9501,1695
99, 1644368983579396743,38, shm_nested, 110501, 350000,1695,9501,1695
100, 1644368983581575185,38, shm_nested, 110501, 350000,1695,9501,1695
101, 1644368983584333648,38, shm_nested, 110501, 350000,1695,9501,1695
102, 1644368983588525668,38, shm_nested, 110501, 350000,1695,9501,1695
103, 1644368983592935738,38, shm_nested, 110501, 350000,1695,9501,1695
104, 1644368983595531485,38, shm_nested, 110501, 350000,1695,9501,1695
105, 1644368983597820019,38, shm_nested, 110501, 350000,1695,9501,1695
106, 1644368983600094506,38, shm_nested, 110501, 350000,1695,9501,1695
107, 1644368983602379535,38, shm_nested, 110501, 350000,1695,9501,1695
108, 1644368983604664163,38, shm_nested, 110501, 350000,1695,9501,1695
109, 1644368983608906019,38, shm_nested, 110501, 350000,1695,9501,1695
110, 1644368983613571759,38, shm_nested, 110501, 350000,1695,9501,1695
111, 1644368983616003814,38, shm_nested, 110501, 350000,1695,9501,1695
112, 1644368983618347274,38, shm_nested, 110501, 350000,1695,9501,1695
113, 1644368983620651347,38, shm_nested, 110501, 350000,1695,9501,1695
114, 1644368983623141107,38, shm_nested, 110501, 350000,1695,9501,1695
115, 1644368983625427399,38, shm_nested, 110501, 350000,1695,9501,1695
116, 1644368983629338917,38, shm_nested, 110501, 350000,1695,9501,1695
117, 1644368983633442613,38, shm_nested, 110501, 350000,1695,9501,1695
118, 1644368983637254909,38, shm_nested, 110501, 350000,1695,9501,1695
119, 1644368983639552210,38, shm_nested, 110501, 350000,1695,9501,1695
120, 1644368983641826739,38, shm_nested, 110501, 350000,1695,9501,1695
121, 1644368983644108580,38, shm_nested, 110501, 350000,1695,9501,1695
122, 1644368983646634470,38, shm_nested, 110501, 350000,1695,9501,1695
123, 1644368983650642166,38, shm_nested, 110501, 350000,1695,9501,1695
124, 1644368983654736760,38, shm_nested, 110501, 350000,1695,9501,1695
125, 1644368983658300793,38, shm_nested, 110501, 350000,1695,9501,1695
126, 1644368983660530671,38, shm_nested, 110501, 350000,1695,9501,1695
127, 1644368983662754412,38, shm_nested, 110501, 350000,1695,9501,1695
128, 1644368983665133138,38, shm_nested, 110501, 350000,1695,9501,1695
129, 1644368983667355673,38, shm_nested, 110501, 350000,1695,9501,1695
130, 1644368983670106057,38, shm_nested, 111257, 350000,1695,9501,1695
131, 1644368983674246186,38, shm_nested, 111257, 350000,1695,9501,1695
132, 1644368983678605026,38, shm_nested, 111257, 350000,1695,9501,1695
133, 1644368983680937589,38, shm_nested, 111257, 350000,1695,9501,1695
134, 1644368983683131265,38, shm_nested, 111257, 350000,1695,9501,1695
135, 1644368983685332083,38, shm_nested, 111257, 350000,1695,9501,1695
136, 1644368983687530904,38, shm_nested, 111257, 350000,1695,9501,1695
137, 1644368983689719808,38, shm_nested, 111257, 350000,1695,9501,1695
138, 1644368983693087340,38, shm_nested, 111257, 350000,1695,9501,1695
139, 1644368983697140348,38, shm_nested, 111257, 350000,1695,9501,1695
140, 1644368983701412082,38, shm_nested, 111257, 350000,1695,9501,1695
141, 1644368983703673353,38, shm_nested, 111257, 350000,1695,9501,1695
142, 1644368983705875556,38, shm_nested, 111257, 350000,1695,9501,1695
143, 1644368983708091049,38, shm_nested, 111257, 350000,1695,9501,1695
144, 1644368983710314605,38, shm_nested, 111257, 350000,1695,9501,1695
145, 1644368983712763118,38, shm_nested, 111257, 350000,1695,9501,1695
146, 1644368983716858997,38, shm_nested, 111257, 350000,1695,9501,1695
147, 1644368983721670088,38, shm_nested, 111257, 350000,1695,9501,1695
148, 1644368983724043664,38, shm_nested, 111257, 350000,1695,9501,1695
149, 1644368983726384098,38, shm_nested, 111257, 350000,1695,9501,1695
150, 1644368983728586324,38, shm_nested, 111257, 350000,1695,9501,1695
151, 1644368983731031002,38, shm_nested, 111257, 350000,1695,9501,1695
152, 1644368983733227142,38, shm_nested, 111257, 350000,1695,9501,1695
153, 1644368983737085001,38, shm_nested, 111257, 350000,1695,9501,1695
154, 1644368983741172687,38, shm_nested, 111257, 350000,1695,9501,1695
155, 1644368983745041816,38, shm_nested, 111257, 350000,1695,9501,1695
156, 1644368983747258431,38, shm_nested, 111257, 350000,1695,9501,1695
157, 1644368983749464327,38, shm_nested, 111257, 350000,1695,9501,1695
158, 1644368983751668845,38, shm_nested, 111257, 350000,1695,9501,1695
159, 1644368983753896635,38, shm_nested, 111257, 350000,1695,9501,1695
160, 1644368983756761849,38, shm_nested, 111257, 350000,1695,9501,1695
161, 1644368983760862875,38, shm_nested, 111257, 350000,1695,9501,1695
162, 1644368983765014761,38, shm_nested, 111257, 350000,1695,9501,1695
163, 1644368983767291337,38, shm_nested, 111257, 350000,1695,9501,1695
164, 1644368983769529858,38, shm_nested, 111257, 350000,1695,9501,1695
165, 1644368983771758531,38, shm_nested, 111257, 350000,1695,9501,1695
166, 1644368983774232507,38, shm_nested, 111257, 350000,1695,9501,1695
167, 1644368983777352402,38, shm_nested, 112037, 350000,1695,9501,1695
168, 1644368983781408456,38, shm_nested, 112037, 350000,1695,9501,1695
169, 1644368983789371966,38, shm_nested, 112037, 350000,1695,9501,1695
170, 1644368983791585244,38, shm_nested, 112037, 350000,1695,9501,1695
171, 1644368983793805340,38, shm_nested, 112037, 350000,1695,9501,1695
172, 1644368983796016711,38, shm_nested, 112037, 350000,1695,9501,1695
173, 1644368983799010400,38, shm_nested, 112037, 350000,1695,9501,1695
174, 1644368983803106665,38, shm_nested, 112037, 350000,1695,9501,1695
175, 1644368983807071744,38, shm_nested, 112037, 350000,1695,9501,1695
176, 1644368983809798563,38, shm_nested, 112037, 350000,1695,9501,1695
177, 1644368983812010048,38, shm_nested, 112037, 350000,1695,9501,1695
178, 1644368983814211403,38, shm_nested, 112037, 350000,1695,9501,1695
179, 1644368983816431159,38, shm_nested, 112037, 350000,1695,9501,1695
180, 1644368983818669349,38, shm_nested, 112037, 350000,1695,9501,1695
181, 1644368983821934745,38, shm_nested, 112037, 350000,1695,9501,1695
182, 1644368983826095727,38, shm_nested, 112037, 350000,1695,9501,1695
183, 1644368983829536469,38, shm_nested, 112037, 350000,1695,9501,1695
184, 1644368983831858785,38, shm_nested, 112037, 350000,1695,9501,1695
185, 1644368983834092119,38, shm_nested, 112037, 350000,1695,9501,1695
186, 1644368983836287416,38, shm_nested, 112037, 350000,1695,9501,1695
187, 1644368983838578718,38, shm_nested, 112037, 350000,1695,9501,1695
188, 1644368983840783145,38, shm_nested, 112037, 350000,1695,9501,1695
189, 1644368983844644130,38, shm_nested, 112037, 350000,1695,9501,1695
190, 1644368983848653814,38, shm_nested, 112037, 350000,1695,9501,1695
191, 1644368983852958921,38, shm_nested, 112037, 350000,1695,9501,1695
192, 1644368983855219899,38, shm_nested, 112037, 350000,1695,9501,1695
193, 1644368983857452990,39, shm_nested, 112037, 350000,1695,9501,1695
194, 1644368983859671166,39, shm_nested, 112037, 350000,1695,9501,1695
195, 1644368983861892608,39, shm_nested, 112037, 350000,1695,9501,1695
196, 1644368983865231128,39, shm_nested, 112037, 350000,1695,9501,1695
197, 1644368983869294780,39, shm_nested, 112037, 350000,1695,9501,1695
198, 1644368983873361815,39, shm_nested, 112037, 350000,1695,9501,1695
199, 1644368983875645234,39, shm_nested, 112037, 350000,1695,9501,1695
200, 1644368983877872788,39, shm_nested, 112037, 350000,1695,9501,1695
201, 1644368983880096805,39, shm_nested, 112037, 350000,1695,9501,1695
202, 1644368983882473578,39, shm_nested, 112037, 350000,1695,9501,1695
203, 1644368983885463898,39, shm_nested, 112813, 350000,1695,9501,1695
204, 1644368983889567834,39, shm_nested, 112813, 350000,1695,9501,1695
205, 1644368983893897939,39, shm_nested, 112813, 350000,1695,9501,1695
206, 1644368983896308884,39, shm_nested, 112813, 350000,1695,9501,1695
207, 1644368983898532290,39, shm_nested, 112813, 350000,1695,9501,1695
208, 1644368983900740610,39, shm_nested, 112813, 350000,1695,9501,1695
209, 1644368983902962482,39, shm_nested, 112813, 350000,1695,9501,1695
210, 1644368983905171229,39, shm_nested, 112813, 350000,1695,9501,1695
211, 1644368983908582617,39, shm_nested, 112813, 350000,1695,9501,1695
212, 1644368983912668952,39, shm_nested, 112813, 350000,1695,9501,1695
213, 1644368983916727860,39, shm_nested, 112813, 350000,1695,9501,1695
214, 1644368983919006994,39, shm_nested, 112813, 350000,1695,9501,1695
215, 1644368983921227311,39, shm_nested, 112813, 350000,1695,9501,1695
216, 1644368983923446991,39, shm_nested, 112813, 350000,1695,9501,1695
217, 1644368983925652022,39, shm_nested, 112813, 350000,1695,9501,1695
218, 1644368983928150727,39, shm_nested, 112813, 350000,1695,9501,1695
219, 1644368983932324822,39, shm_nested, 112813, 350000,1695,9501,1695
220, 1644368983936824212,39, shm_nested, 112813, 350000,1695,9501,1695
221, 1644368983939222677,39, shm_nested, 112813, 350000,1695,9501,1695
222, 1644368983941533532,39, shm_nested, 112813, 350000,1695,9501,1695
223, 1644368983943754829,39, shm_nested, 112813, 350000,1695,9501,1695
224, 1644368983946196472,39, shm_nested, 112813, 350000,1695,9501,1695
225, 1644368983948420774,38, shm_nested, 112813, 350000,1695,9501,1695
226, 1644368983952299436,38, shm_nested, 112813, 350000,1695,9501,1695
227, 1644368983956714147,38, shm_nested, 112813, 350000,1695,9501,1695
228, 1644368983960780034,38, shm_nested, 112813, 350000,1695,9501,1695
229, 1644368983962992665,38, shm_nested, 112813, 350000,1695,9501,1695
230, 1644368983965183210,38, shm_nested, 112813, 350000,1695,9501,1695
231, 1644368983967393018,38, shm_nested, 112813, 350000,1695,9501,1695
232, 1644368983969590622,38, shm_nested, 112813, 350000,1695,9501,1695
233, 1644368983973010247,38, shm_nested, 112813, 350000,1695,9501,1695
234, 1644368983977076972,38, shm_nested, 112813, 350000,1695,9501,1695
235, 1644368983981269505,38, shm_nested, 112813, 350000,1695,9501,1695
236, 1644368983983499637,38, shm_nested, 112813, 350000,1695,9501,1695
237, 1644368983985721208,38, shm_nested, 112813, 350000,1695,9501,1695
238, 1644368983987951421,38, shm_nested, 112813, 350000,1695,9501,1695
239, 1644368983990399206,38, shm_nested, 112813, 350000,1695,9501,1695
240, 1644368983993559487,38, shm_nested, 113572, 350000,1695,9501,1695
241, 1644368983997650055,38, shm_nested, 113572, 350000,1695,9501,1695
242, 1644368984002155471,38, shm_nested, 113572, 350000,1695,9501,1695
243, 1644368984005621835,38, shm_nested, 113572, 350000,1695,9501,1695
244, 1644368984007836192,38, shm_nested, 113572, 350000,1695,9501,1695
245, 1644368984010054120,38, shm_nested, 113572, 350000,1695,9501,1695
246, 1644368984012273180,38, shm_nested, 113572, 350000,1695,9501,1695
247, 1644368984015180260,38, shm_nested, 113572, 350000,1695,9501,1695
248, 1644368984019296541,38, shm_nested, 113572, 350000,1695,9501,1695
249, 1644368984023437155,38, shm_nested, 113572, 350000,1695,9501,1695
250, 1644368984025744287,38, shm_nested, 113572, 350000,1695,9501,1695
251, 1644368984027962573,38, shm_nested, 113572, 350000,1695,9501,1695
252, 1644368984030196626,38, shm_nested, 113572, 350000,1695,9501,1695
253, 1644368984032417909,38, shm_nested, 113572, 350000,1695,9501,1695
254, 1644368984034619535,38, shm_nested, 113572, 350000,1695,9501,1695
255, 1644368984038210510,39, shm_nested, 113572, 350000,1695,9501,1695
256, 1644368984043736075,39, shm_nested, 113572, 350000,1695,9501,1695
257, 1644368984046048484,39, shm_nested, 113572, 350000,1695,9501,1695
258, 1644368984048352909,39, shm_nested, 113572, 350000,1695,9501,1695
259, 1644368984050596928,39, shm_nested, 113572, 350000,1695,9501,1695
260, 1644368984052998580,39, shm_nested, 113572, 350000,1695,9501,1695
261, 1644368984055215899,39, shm_nested, 113572, 350000,1695,9501,1695
262, 1644368984058306464,39, shm_nested, 113572, 350000,1695,9501,1695
263, 1644368984062420043,39, shm_nested, 113572, 350000,1695,9501,1695
264, 1644368984066676234,39, shm_nested, 113572, 350000,1695,9501,1695
265, 1644368984068979580,39, shm_nested, 113572, 350000,1695,9501,1695
266, 1644368984071216130,39, shm_nested, 113572, 350000,1695,9501,1695
267, 1644368984073430632,39, shm_nested, 113572, 350000,1695,9501,1695
268, 1644368984075660148,39, shm_nested, 113572, 350000,1695,9501,1695
269, 1644368984077864271,39, shm_nested, 113572, 350000,1695,9501,1695
270, 1644368984081900621,39, shm_nested, 113572, 350000,1695,9501,1695
271, 1644368984085945301,39, shm_nested, 113572, 350000,1695,9501,1695
272, 1644368984089332636,39, shm_nested, 113572, 350000,1695,9501,1695
273, 1644368984091554863,39, shm_nested, 113572, 350000,1695,9501,1695
274, 1644368984093776483,39, shm_nested, 113572, 350000,1695,9501,1695
275, 1644368984096185285,39, shm_nested, 113572, 350000,1695,9501,1695
276, 1644368984098635423,39, shm_nested, 113572, 350000,1695,9501,1695
277, 1644368984101816062,39, shm_nested, 114312, 350000,1695,9501,1695
278, 1644368984105960259,39, shm_nested, 114312, 350000,1695,9501,1695
279, 1644368984110069324,39, shm_nested, 114312, 350000,1695,9501,1695
280, 1644368984112364500,39, shm_nested, 114312, 350000,1695,9501,1695
281, 1644368984114578736,39, shm_nested, 114312, 350000,1695,9501,1695
282, 1644368984116791311,39, shm_nested, 114312, 350000,1695,9501,1695
283, 1644368984119009577,39, shm_nested, 114312, 350000,1695,9501,1695
284, 1644368984121223506,39, shm_nested, 114312, 350000,1695,9501,1695
285, 1644368984125327237,39, shm_nested, 114312, 350000,1695,9501,1695
286, 1644368984129530895,38, shm_nested, 114312, 350000,1695,9501,1695
287, 1644368984132545150,38, shm_nested, 114312, 350000,1695,9501,1695
288, 1644368984134770676,38, shm_nested, 114312, 350000,1695,9501,1695
289, 1644368984136988714,38, shm_nested, 114312, 350000,1695,9501,1695
290, 1644368984139195931,38, shm_nested, 114312, 350000,1695,9501,1695
291, 1644368984141409279,38, shm_nested, 114312, 350000,1695,9501,1695
292, 1644368984144362705,38, shm_nested, 114312, 350000,1695,9501,1695
293, 1644368984148396854,38, shm_nested, 114312, 350000,1695,9501,1695
294, 1644368984152416674,38, shm_nested, 114312, 350000,1695,9501,1695
295, 1644368984154819588,38, shm_nested, 114312, 350000,1695,9501,1695
296, 1644368984157035169,38, shm_nested, 114312, 350000,1695,9501,1695
297, 1644368984159248993,38, shm_nested, 114312, 350000,1695,9501,1695
298, 1644368984161463531,38, shm_nested, 114312, 350000,1695,9501,1695
299, 1644368984163675094,38, shm_nested, 114312, 350000,1695,9501,1695
300, 1644368984167599602,38, shm_nested, 114312, 350000,1695,9501,1695
301, 1644368984171632537,38, shm_nested, 114312, 350000,1695,9501,1695
302, 1644368984175527573,38, shm_nested, 114312, 350000,1695,9501,1695
303, 1644368984177739040,38, shm_nested, 114312, 350000,1695,9501,1695
